query_id,latency_ms
18396,0.375316
18397,0.375316
18398,0.375331
18399,0.375353
18400,0.375355
18401,0.375363
18402,0.375368
18403,0.375377
18404,0.375381
18405,0.3754
18406,0.375401
18407,0.37541
18408,0.375429
18409,0.375441
18410,0.375451
18411,0.375463
18412,0.37547
18413,0.375481
18414,0.375521
18415,0.375523
18416,0.375541
18417,0.375549
18418,0.375554
18419,0.37556
18420,0.375567
18421,0.37557
18422,0.37557
18423,0.375583
18424,0.375597
18425,0.375604
18426,0.375604
18427,0.375613
18428,0.375622
18429,0.375629
18430,0.375631
18431,0.375634
18432,0.375635
18433,0.375637
18434,0.375637
18435,0.375645
18436,0.375647
18437,0.37565
18438,0.375662
18439,0.375667
18440,0.375674
18441,0.375681
18442,0.375689
18443,0.375703
18444,0.375704
18445,0.375706
18446,0.375716
18447,0.375728
18448,0.375729
18449,0.37574
18450,0.375743
18451,0.375745
18452,0.375761
18453,0.375761
18454,0.375763
18455,0.375763
18456,0.375771
18457,0.375773
18458,0.375778
18459,0.375783
18460,0.375784
18461,0.375791
18462,0.375793
18463,0.375793
18464,0.375797
18465,0.375802
18466,0.375806
18467,0.375806
18468,0.375812
18469,0.375812
18470,0.375813
18471,0.375815
18472,0.375816
18473,0.375821
18474,0.375825
18475,0.375847
18476,0.375854
18477,0.375856
18478,0.375873
18479,0.37588
18480,0.375881
18481,0.375885
18482,0.375885
18483,0.375892
18484,0.375893
18485,0.375904
18486,0.375925
18487,0.375932
18488,0.375932
18489,0.375933
18490,0.375934
18491,0.375945
18492,0.375947
18493,0.375955
18494,0.375967
18495,0.375989
18496,0.375998
18497,0.376004
18498,0.376024
18499,0.376027
18500,0.376038
18501,0.376045
18502,0.376046
18503,0.376046
18504,0.376047
18505,0.376052
18506,0.376077
18507,0.37609
18508,0.376099
18509,0.376109
18510,0.376113
18511,0.376114
18512,0.376115
18513,0.376129
18514,0.376136
18515,0.37614
18516,0.37615
18517,0.376158
18518,0.376161
18519,0.376161
18520,0.37617
18521,0.376174
18522,0.376177
18523,0.376195
18524,0.376196
18525,0.376197
18526,0.376203
18527,0.376231
18528,0.376236
18529,0.376247
18530,0.376264
18531,0.376282
18532,0.376283
18533,0.376288
18534,0.376301
18535,0.376305
18536,0.376315
18537,0.376321
18538,0.376327
18539,0.376333
18540,0.376333
18541,0.376335
18542,0.37634
18543,0.376345
18544,0.376346
18545,0.376347
18546,0.376359
18547,0.376364
18548,0.376365
18549,0.376366
18550,0.376369
18551,0.376382
18552,0.3764
18553,0.376406
18554,0.376424
18555,0.376461
18556,0.376466
18557,0.376476
18558,0.37648
18559,0.376481
18560,0.376485
18561,0.376486
18562,0.37649
18563,0.376518
18564,0.376521
18565,0.376521
18566,0.376527
18567,0.376533
18568,0.376537
18569,0.376538
18570,0.376546
18571,0.376556
18572,0.37656
18573,0.376572
18574,0.376577
18575,0.376592
18576,0.376599
18577,0.3766
18578,0.376604
18579,0.376635
18580,0.376637
18581,0.376639
18582,0.376642
18583,0.37665
18584,0.376651
18585,0.376653
18586,0.376657
18587,0.376658
18588,0.376675
18589,0.376688
18590,0.376696
18591,0.376703
18592,0.376706
18593,0.376747
18594,0.376749
18595,0.376753
18596,0.376754
18597,0.376755
18598,0.376759
18599,0.376769
18600,0.376773
18601,0.376783
18602,0.376791
18603,0.376793
18604,0.376794
18605,0.376837
18606,0.376839
18607,0.376846
18608,0.376849
18609,0.376859
18610,0.376859
18611,0.376884
18612,0.376886
18613,0.376892
18614,0.376921
18615,0.376927
18616,0.376936
18617,0.376952
18618,0.376953
18619,0.376958
18620,0.376962
18621,0.376966
18622,0.376966
18623,0.376969
18624,0.37697
18625,0.376978
18626,0.376987
18627,0.376988
18628,0.377003
18629,0.37701
18630,0.377011
18631,0.377016
18632,0.377018
18633,0.377023
18634,0.377026
18635,0.377027
18636,0.377031
18637,0.377032
18638,0.377037
18639,0.377044
18640,0.377061
18641,0.377067
18642,0.377068
18643,0.37707
18644,0.377085
18645,0.377092
18646,0.377116
18647,0.377116
18648,0.377125
18649,0.377141
18650,0.377144
18651,0.377156
18652,0.377163
18653,0.377179
18654,0.377185
18655,0.377192
18656,0.377199
18657,0.377203
18658,0.377209
18659,0.377214
18660,0.377216
18661,0.377237
18662,0.377239
18663,0.377275
18664,0.377276
18665,0.377292
18666,0.377292
18667,0.377315
18668,0.377331
18669,0.377333
18670,0.377336
18671,0.377338
18672,0.377341
18673,0.377342
18674,0.377343
18675,0.377354
18676,0.37736
18677,0.377362
18678,0.377364
18679,0.377366
18680,0.377369
18681,0.377373
18682,0.377377
18683,0.377408
18684,0.377411
18685,0.377412
18686,0.377413
18687,0.377419
18688,0.377435
18689,0.377436
18690,0.377443
18691,0.377448
18692,0.377455
18693,0.377466
18694,0.377475
18695,0.377509
18696,0.37751
18697,0.377511
18698,0.377519
18699,0.377544
18700,0.377549
18701,0.377565
18702,0.377569
18703,0.377574
18704,0.377578
18705,0.377581
18706,0.377587
18707,0.377591
18708,0.377592
18709,0.377596
18710,0.377596
18711,0.377605
18712,0.377606
18713,0.37761
18714,0.377617
18715,0.377621
18716,0.377629
18717,0.377644
18718,0.377645
18719,0.377657
18720,0.377664
18721,0.377666
18722,0.377667
18723,0.377685
18724,0.377689
18725,0.377693
18726,0.377697
18727,0.377701
18728,0.377702
18729,0.377709
18730,0.377712
18731,0.37773
18732,0.377737
18733,0.377744
18734,0.377746
18735,0.377756
18736,0.377756
18737,0.377757
18738,0.37776
18739,0.377764
18740,0.377764
18741,0.377768
18742,0.377775
18743,0.377777
18744,0.377784
18745,0.377805
18746,0.377805
18747,0.377808
18748,0.37782
18749,0.377831
18750,0.377863
18751,0.377864
18752,0.377868
18753,0.377871
18754,0.377874
18755,0.377884
18756,0.377887
18757,0.377888
18758,0.377888
18759,0.377895
18760,0.377913
18761,0.377924
18762,0.377924
18763,0.377931
18764,0.377935
18765,0.377935
18766,0.377936
18767,0.377939
18768,0.377944
18769,0.377952
18770,0.377954
18771,0.377955
18772,0.377973
18773,0.377976
18774,0.377983
18775,0.377983
18776,0.377985
18777,0.377987
18778,0.377988
18779,0.377992
18780,0.377992
18781,0.377993
18782,0.378
18783,0.378006
18784,0.378029
18785,0.378032
18786,0.378033
18787,0.378047
18788,0.378059
18789,0.378059
18790,0.378063
18791,0.378071
18792,0.378076
18793,0.378079
18794,0.378081
18795,0.378082
18796,0.378089
18797,0.378093
18798,0.378094
18799,0.378113
18800,0.378131
18801,0.378133
18802,0.378133
18803,0.378165
18804,0.378176
18805,0.378177
18806,0.378177
18807,0.378186
18808,0.378188
18809,0.378189
18810,0.378191
18811,0.378195
18812,0.378196
18813,0.378196
18814,0.378197
18815,0.378203
18816,0.378209
18817,0.378218
18818,0.378224
18819,0.378237
18820,0.378239
18821,0.378241
18822,0.378245
18823,0.378257
18824,0.378259
18825,0.378268
18826,0.37827
18827,0.378286
18828,0.378286
18829,0.378293
18830,0.378305
18831,0.378309
18832,0.378309
18833,0.378313
18834,0.378326
18835,0.378327
18836,0.378338
18837,0.37834
18838,0.378344
18839,0.378349
18840,0.378357
18841,0.378357
18842,0.378362
18843,0.378371
18844,0.378401
18845,0.378402
18846,0.378404
18847,0.378407
18848,0.378408
18849,0.378415
18850,0.378421
18851,0.378426
18852,0.378435
18853,0.378453
18854,0.378476
18855,0.378487
18856,0.378487
18857,0.37849
18858,0.378495
18859,0.378497
18860,0.378498
18861,0.37851
18862,0.378513
18863,0.378515
18864,0.378524
18865,0.378525
18866,0.378534
18867,0.378535
18868,0.378544
18869,0.378565
18870,0.378572
18871,0.378583
18872,0.378588
18873,0.378598
18874,0.378598
18875,0.378606
18876,0.378612
18877,0.378618
18878,0.378624
18879,0.378629
18880,0.37867
18881,0.378671
18882,0.378682
18883,0.378687
18884,0.37869
18885,0.378702
18886,0.378705
18887,0.378718
18888,0.378722
18889,0.378747
18890,0.378758
18891,0.37876
18892,0.37876
18893,0.378767
18894,0.378775
18895,0.378782
18896,0.378784
18897,0.3788
18898,0.378804
18899,0.378808
18900,0.378813
18901,0.378814
18902,0.378822
18903,0.378822
18904,0.378827
18905,0.378828
18906,0.378829
18907,0.37883
18908,0.378832
18909,0.37884
18910,0.37884
18911,0.378842
18912,0.378843
18913,0.378845
18914,0.378847
18915,0.378849
18916,0.378853
18917,0.378867
18918,0.378868
18919,0.378878
18920,0.37888
18921,0.378884
18922,0.378887
18923,0.378903
18924,0.378903
18925,0.378914
18926,0.378916
18927,0.37892
18928,0.378948
18929,0.378952
18930,0.378953
18931,0.378955
18932,0.378955
18933,0.378969
18934,0.378987
18935,0.378987
18936,0.379009
18937,0.379009
18938,0.379015
18939,0.37902
18940,0.379035
18941,0.379041
18942,0.379053
18943,0.379079
18944,0.379082
18945,0.379086
18946,0.379087
18947,0.379098
18948,0.379105
18949,0.37911
18950,0.379134
18951,0.379134
18952,0.379135
18953,0.379144
18954,0.379156
18955,0.37916
18956,0.379167
18957,0.379173
18958,0.379179
18959,0.37918
18960,0.379183
18961,0.379192
18962,0.379193
18963,0.379194
18964,0.379204
18965,0.379206
18966,0.379225
18967,0.37923
18968,0.379232
18969,0.379233
18970,0.379241
18971,0.379258
18972,0.379261
18973,0.379284
18974,0.379294
18975,0.379296
18976,0.379297
18977,0.379299
18978,0.379301
18979,0.379307
18980,0.379326
18981,0.379326
18982,0.379333
18983,0.379335
18984,0.379339
18985,0.379343
18986,0.379353
18987,0.379356
18988,0.379357
18989,0.379359
18990,0.379363
18991,0.379364
18992,0.379366
18993,0.379384
18994,0.379386
18995,0.379394
18996,0.379399
18997,0.37941
18998,0.379417
18999,0.37943
19000,0.37943
19001,0.379432
19002,0.379435
19003,0.379435
19004,0.379436
19005,0.379452
19006,0.379453
19007,0.379456
19008,0.379456
19009,0.379457
19010,0.379465
19011,0.37947
19012,0.379475
19013,0.379494
19014,0.379501
19015,0.379517
19016,0.37952
19017,0.379521
19018,0.379531
19019,0.379538
19020,0.379543
19021,0.379543
19022,0.379545
19023,0.379554
19024,0.379555
19025,0.37956
19026,0.379577
19027,0.379591
19028,0.379598
19029,0.379608
19030,0.37961
19031,0.379627
19032,0.379631
19033,0.379631
19034,0.379632
19035,0.37964
19036,0.379664
19037,0.379671
19038,0.379675
19039,0.379683
19040,0.379704
19041,0.379724
19042,0.379724
19043,0.379724
19044,0.379735
19045,0.37974
19046,0.379746
19047,0.379747
19048,0.379752
19049,0.379752
19050,0.379756
19051,0.379766
19052,0.379767
19053,0.379774
19054,0.379777
19055,0.37978
19056,0.379786
19057,0.379788
19058,0.379791
19059,0.379793
19060,0.379794
19061,0.379796
19062,0.379806
19063,0.379826
19064,0.379836
19065,0.37989
19066,0.379891
19067,0.379893
19068,0.379906
19069,0.379908
19070,0.379911
19071,0.379912
19072,0.379912
19073,0.379918
19074,0.379926
19075,0.379928
19076,0.379948
19077,0.379952
19078,0.379952
19079,0.379954
19080,0.379957
19081,0.379962
19082,0.379963
19083,0.379973
19084,0.379981
19085,0.379986
19086,0.379998
19087,0.379999
19088,0.380008
19089,0.380013
19090,0.380016
19091,0.380031
19092,0.380036
19093,0.380041
19094,0.380046
19095,0.380047
19096,0.38005
19097,0.380051
19098,0.380066
19099,0.380066
19100,0.38007
19101,0.380099
19102,0.380108
19103,0.380109
19104,0.380112
19105,0.380118
19106,0.380123
19107,0.380127
19108,0.380128
19109,0.380133
19110,0.380146
19111,0.380156
19112,0.38016
19113,0.380167
19114,0.380188
19115,0.380189
19116,0.380195
19117,0.380205
19118,0.380209
19119,0.380233
19120,0.380236
19121,0.380236
19122,0.380245
19123,0.380255
19124,0.380259
19125,0.380274
19126,0.380276
19127,0.380279
19128,0.38028
19129,0.380289
19130,0.380298
19131,0.38031
19132,0.380314
19133,0.380318
19134,0.380321
19135,0.380329
19136,0.380329
19137,0.380337
19138,0.380348
19139,0.380356
19140,0.380363
19141,0.380381
19142,0.380393
19143,0.380398
19144,0.380408
19145,0.380415
19146,0.380434
19147,0.380446
19148,0.380451
19149,0.380453
19150,0.380456
19151,0.380471
19152,0.380474
19153,0.380476
19154,0.380478
19155,0.380482
19156,0.380485
19157,0.380487
19158,0.380498
19159,0.380503
19160,0.38051
19161,0.380511
19162,0.380512
19163,0.380515
19164,0.380521
19165,0.38053
19166,0.380534
19167,0.380536
19168,0.380538
19169,0.380538
19170,0.380542
19171,0.380543
19172,0.380551
19173,0.380556
19174,0.380559
19175,0.380562
19176,0.380572
19177,0.38059
19178,0.38059
19179,0.380591
19180,0.380594
19181,0.380596
19182,0.380596
19183,0.3806
19184,0.380612
19185,0.380613
19186,0.380623
19187,0.380625
19188,0.380625
19189,0.380627
19190,0.380628
19191,0.380634
19192,0.380635
19193,0.380652
19194,0.380657
19195,0.380669
19196,0.380672
19197,0.380674
19198,0.380675
19199,0.380676
19200,0.380677
19201,0.380685
19202,0.380687
19203,0.380708
19204,0.380729
19205,0.38073
19206,0.38073
19207,0.380732
19208,0.380744
19209,0.380745
19210,0.380753
19211,0.380757
19212,0.380761
19213,0.380762
19214,0.380766
19215,0.380766
19216,0.380767
19217,0.380774
19218,0.380789
19219,0.380798
19220,0.3808
19221,0.380803
19222,0.380811
19223,0.380821
19224,0.380837
19225,0.380839
19226,0.380841
19227,0.380854
19228,0.380859
19229,0.38086
19230,0.38086
19231,0.380861
19232,0.380871
19233,0.38088
19234,0.380884
19235,0.380888
19236,0.38089
19237,0.380895
19238,0.3809
19239,0.380904
19240,0.38091
19241,0.380917
19242,0.380929
19243,0.38093
19244,0.38093
19245,0.380943
19246,0.380948
19247,0.38095
19248,0.380951
19249,0.380965
19250,0.380978
19251,0.380982
19252,0.380992
19253,0.380997
19254,0.380999
19255,0.381
19256,0.381007
19257,0.381014
19258,0.381024
19259,0.381024
19260,0.381038
19261,0.381043
19262,0.381052
19263,0.381052
19264,0.381058
19265,0.381072
19266,0.381079
19267,0.381098
19268,0.381098
19269,0.38111
19270,0.381113
19271,0.381142
19272,0.381156
19273,0.381159
19274,0.381164
19275,0.381167
19276,0.381169
19277,0.381174
19278,0.381183
19279,0.381192
19280,0.381203
19281,0.381206
19282,0.381208
19283,0.381221
19284,0.381222
19285,0.381233
19286,0.381235
19287,0.381246
19288,0.381256
19289,0.381261
19290,0.381265
19291,0.381281
19292,0.381283
19293,0.381322
19294,0.381325
19295,0.381326
19296,0.38134
19297,0.381343
19298,0.381347
19299,0.381348
19300,0.381349
19301,0.381354
19302,0.381355
19303,0.381357
19304,0.381369
19305,0.381369
19306,0.381371
19307,0.38138
19308,0.38138
19309,0.381387
19310,0.381394
19311,0.3814
19312,0.381401
19313,0.381409
19314,0.381412
19315,0.381413
19316,0.381423
19317,0.381433
19318,0.381442
19319,0.381446
19320,0.381448
19321,0.381454
19322,0.381456
19323,0.381457
19324,0.381459
19325,0.38146
19326,0.38147
19327,0.38147
19328,0.381472
19329,0.381473
19330,0.381513
19331,0.381514
19332,0.381516
19333,0.381532
19334,0.381533
19335,0.38154
19336,0.381542
19337,0.381562
19338,0.381568
19339,0.381576
19340,0.381581
19341,0.381596
19342,0.381596
19343,0.381603
19344,0.381614
19345,0.381623
19346,0.38164
19347,0.381652
19348,0.381661
19349,0.381688
19350,0.38169
19351,0.381698
19352,0.381703
19353,0.381717
19354,0.381722
19355,0.381728
19356,0.381737
19357,0.381747
19358,0.38175
19359,0.381759
19360,0.381761
19361,0.381773
19362,0.381782
19363,0.381789
19364,0.381813
19365,0.381822
19366,0.381826
19367,0.38183
19368,0.38183
19369,0.381839
19370,0.38184
19371,0.381847
19372,0.381849
19373,0.381865
19374,0.381866
19375,0.381872
19376,0.381874
19377,0.381885
19378,0.381893
19379,0.3819
19380,0.381902
19381,0.381905
19382,0.38192
19383,0.381926
19384,0.381935
19385,0.38194
19386,0.381954
19387,0.381955
19388,0.381973
19389,0.381995
19390,0.381995
19391,0.381995
19392,0.382006
19393,0.382015
19394,0.382018
19395,0.382024
19396,0.382034
19397,0.38204
19398,0.382046
19399,0.382049
19400,0.382058
19401,0.382059
19402,0.382068
19403,0.38207
19404,0.382071
19405,0.382078
19406,0.382084
19407,0.3821
19408,0.382105
19409,0.382113
19410,0.382118
19411,0.382127
19412,0.382146
19413,0.382147
19414,0.38215
19415,0.38215
19416,0.38216
19417,0.382175
19418,0.382179
19419,0.382183
19420,0.38219
19421,0.382198
19422,0.38221
19423,0.382211
19424,0.382226
19425,0.382227
19426,0.382236
19427,0.382248
19428,0.382257
19429,0.382262
19430,0.38227
19431,0.38227
19432,0.382271
19433,0.382277
19434,0.382285
19435,0.382287
19436,0.382288
19437,0.382292
19438,0.382298
19439,0.382302
19440,0.382302
19441,0.382305
19442,0.38231
19443,0.382314
19444,0.382315
19445,0.382326
19446,0.38234
19447,0.382347
19448,0.382355
19449,0.382357
19450,0.382357
19451,0.382368
19452,0.38237
19453,0.382379
19454,0.382389
19455,0.38239
19456,0.382395
19457,0.382395
19458,0.382401
19459,0.382402
19460,0.382413
19461,0.382419
19462,0.382419
19463,0.382431
19464,0.382438
19465,0.382442
19466,0.382442
19467,0.382452
19468,0.382453
19469,0.382456
19470,0.382461
19471,0.382465
19472,0.382465
19473,0.382472
19474,0.382477
19475,0.38248
19476,0.382487
19477,0.382491
19478,0.382494
19479,0.382495
19480,0.382513
19481,0.382518
19482,0.382519
19483,0.382523
19484,0.382523
19485,0.382524
19486,0.382527
19487,0.382535
19488,0.382543
19489,0.382547
19490,0.382551
19491,0.382552
19492,0.382552
19493,0.382561
19494,0.382565
19495,0.382569
19496,0.382593
19497,0.382596
19498,0.3826
19499,0.382606
19500,0.382609
19501,0.382635
19502,0.382639
19503,0.382648
19504,0.382651
19505,0.382669
19506,0.38268
19507,0.382681
19508,0.382705
19509,0.382733
19510,0.382737
19511,0.382739
19512,0.382747
19513,0.38275
19514,0.382762
19515,0.382763
19516,0.382768
19517,0.382798
19518,0.382804
19519,0.382828
19520,0.382828
19521,0.382832
19522,0.382833
19523,0.382857
19524,0.382864
19525,0.382865
19526,0.382871
19527,0.382871
19528,0.382874
19529,0.382876
19530,0.382886
19531,0.382899
19532,0.382909
19533,0.382926
19534,0.382928
19535,0.38294
19536,0.382944
19537,0.382948
19538,0.382968
19539,0.382969
19540,0.382974
19541,0.382976
19542,0.382986
19543,0.382987
19544,0.383011
19545,0.383014
19546,0.383014
19547,0.383025
19548,0.383027
19549,0.38303
19550,0.383031
19551,0.383038
19552,0.383048
19553,0.383058
19554,0.383061
19555,0.383063
19556,0.38307
19557,0.383078
19558,0.383092
19559,0.383099
19560,0.383103
19561,0.383104
19562,0.383123
19563,0.383124
19564,0.383133
19565,0.38314
19566,0.383142
19567,0.383151
19568,0.383162
19569,0.383171
19570,0.383177
19571,0.38318
19572,0.383187
19573,0.383197
19574,0.383206
19575,0.383209
19576,0.383215
19577,0.383216
19578,0.383223
19579,0.383223
19580,0.383227
19581,0.383229
19582,0.383229
19583,0.38323
19584,0.383231
19585,0.383232
19586,0.383238
19587,0.383239
19588,0.38324
19589,0.383242
19590,0.38325
19591,0.383272
19592,0.383286
19593,0.383286
19594,0.38329
19595,0.383296
19596,0.383298
19597,0.383298
19598,0.383299
19599,0.383306
19600,0.383314
19601,0.38332
19602,0.383321
19603,0.383339
19604,0.383339
19605,0.38334
19606,0.383342
19607,0.383343
19608,0.383354
19609,0.38336
19610,0.383407
19611,0.38341
19612,0.383417
19613,0.383423
19614,0.383433
19615,0.383436
19616,0.38344
19617,0.383446
19618,0.383456
19619,0.383458
19620,0.383462
19621,0.383477
19622,0.383481
19623,0.383484
19624,0.383499
19625,0.383512
19626,0.383515
19627,0.383518
19628,0.383525
19629,0.383528
19630,0.38353
19631,0.383553
19632,0.383558
19633,0.383577
19634,0.383583
19635,0.383586
19636,0.383596
19637,0.383606
19638,0.383613
19639,0.383616
19640,0.38362
19641,0.383623
19642,0.383628
19643,0.383632
19644,0.383636
19645,0.383645
19646,0.383647
19647,0.383648
19648,0.383655
19649,0.383658
19650,0.383658
19651,0.383667
19652,0.383668
19653,0.383669
19654,0.383686
19655,0.38369
19656,0.383692
19657,0.383701
19658,0.383702
19659,0.383705
19660,0.383711
19661,0.383718
19662,0.38372
19663,0.383723
19664,0.383724
19665,0.38373
19666,0.383739
19667,0.383759
19668,0.38377
19669,0.383771
19670,0.383778
19671,0.383781
19672,0.383782
19673,0.383785
19674,0.383789
19675,0.383792
19676,0.383796
19677,0.383798
19678,0.383799
19679,0.383799
19680,0.383807
19681,0.383807
19682,0.383816
19683,0.383817
19684,0.383824
19685,0.38383
19686,0.383832
19687,0.383836
19688,0.383836
19689,0.383838
19690,0.383843
19691,0.383859
19692,0.383861
19693,0.38387
19694,0.383873
19695,0.383875
19696,0.383881
19697,0.383885
19698,0.383889
19699,0.383902
19700,0.383905
19701,0.383911
19702,0.383924
19703,0.38393
19704,0.383931
19705,0.38394
19706,0.383941
19707,0.383943
19708,0.383944
19709,0.38395
19710,0.383952
19711,0.383953
19712,0.383956
19713,0.383964
19714,0.383964
19715,0.383974
19716,0.383984
19717,0.383989
19718,0.38399
19719,0.383992
19720,0.383997
19721,0.384003
19722,0.384031
19723,0.384036
19724,0.384037
19725,0.384055
19726,0.384061
19727,0.384063
19728,0.384074
19729,0.384075
19730,0.384081
19731,0.384084
19732,0.384086
19733,0.384095
19734,0.384106
19735,0.384112
19736,0.384113
19737,0.384119
19738,0.384123
19739,0.384132
19740,0.384155
19741,0.384157
19742,0.38416
19743,0.384173
19744,0.384197
19745,0.384203
19746,0.384208
19747,0.384218
19748,0.384228
19749,0.384238
19750,0.384243
19751,0.384244
19752,0.384245
19753,0.384246
19754,0.384252
19755,0.384271
19756,0.384274
19757,0.384291
19758,0.384296
19759,0.384297
19760,0.384299
19761,0.384302
19762,0.384305
19763,0.38431
19764,0.384314
19765,0.384325
19766,0.384332
19767,0.384338
19768,0.384339
19769,0.384348
19770,0.384351
19771,0.384353
19772,0.384355
19773,0.384367
19774,0.384372
19775,0.384375
19776,0.384381
19777,0.384388
19778,0.384389
19779,0.38439
19780,0.384396
19781,0.384397
19782,0.384397
19783,0.384418
19784,0.384421
19785,0.384428
19786,0.384437
19787,0.384441
19788,0.384442
19789,0.384455
19790,0.38446
19791,0.384473
19792,0.384489
19793,0.384491
19794,0.384498
19795,0.384499
19796,0.384518
19797,0.384524
19798,0.384526
19799,0.384531
19800,0.384534
19801,0.384539
19802,0.384547
19803,0.384548
19804,0.384553
19805,0.384556
19806,0.384559
19807,0.38457
19808,0.38457
19809,0.384574
19810,0.384591
19811,0.384599
19812,0.384601
19813,0.384606
19814,0.384617
19815,0.384618
19816,0.384619
19817,0.384621
19818,0.384622
19819,0.384629
19820,0.384652
19821,0.384654
19822,0.384658
19823,0.38466
19824,0.384661
19825,0.384662
19826,0.384671
19827,0.384681
19828,0.384711
19829,0.384722
19830,0.384725
19831,0.384739
19832,0.384741
19833,0.384741
19834,0.384743
19835,0.384758
19836,0.384761
19837,0.384768
19838,0.384769
19839,0.384778
19840,0.38478
19841,0.38478
19842,0.384785
19843,0.384789
19844,0.384789
19845,0.384792
19846,0.384792
19847,0.384793
19848,0.384803
19849,0.384809
19850,0.384813
19851,0.384814
19852,0.384815
19853,0.384817
19854,0.384834
19855,0.384836
19856,0.38484
19857,0.384843
19858,0.384844
19859,0.384846
19860,0.384856
19861,0.384859
19862,0.384867
19863,0.384873
19864,0.384874
19865,0.384875
19866,0.38489
19867,0.384899
19868,0.3849
19869,0.384912
19870,0.384915
19871,0.384921
19872,0.384927
19873,0.384934
19874,0.384937
19875,0.384942
19876,0.384945
19877,0.384954
19878,0.384961
19879,0.384979
19880,0.384987
19881,0.384989
19882,0.385004
19883,0.385012
19884,0.385015
19885,0.385016
19886,0.385018
19887,0.385021
19888,0.385024
19889,0.385028
19890,0.385029
19891,0.385033
19892,0.385045
19893,0.385051
19894,0.385051
19895,0.385051
19896,0.385052
19897,0.385055
19898,0.385056
19899,0.385059
19900,0.385075
19901,0.385087
19902,0.385091
19903,0.385099
19904,0.385113
19905,0.385116
19906,0.385117
19907,0.385124
19908,0.385133
19909,0.385136
19910,0.385136
19911,0.385137
19912,0.385145
19913,0.385148
19914,0.385158
19915,0.385177
19916,0.385179
19917,0.385191
19918,0.385197
19919,0.385199
19920,0.385208
19921,0.38521
19922,0.385228
19923,0.385232
19924,0.38524
19925,0.385259
19926,0.385267
19927,0.38527
19928,0.385278
19929,0.385287
19930,0.385307
19931,0.385311
19932,0.385317
19933,0.385328
19934,0.385349
19935,0.385349
19936,0.385375
19937,0.385385
19938,0.38541
19939,0.38542
19940,0.38543
19941,0.385431
19942,0.385436
19943,0.385438
19944,0.38544
19945,0.385455
19946,0.38546
19947,0.385475
19948,0.385478
19949,0.385479
19950,0.385482
19951,0.385491
19952,0.385501
19953,0.385502
19954,0.385509
19955,0.385519
19956,0.38553
19957,0.385544
19958,0.385546
19959,0.385549
19960,0.385578
19961,0.385583
19962,0.385584
19963,0.385585
19964,0.385591
19965,0.385593
19966,0.385594
19967,0.3856
19968,0.385613
19969,0.385616
19970,0.385622
19971,0.385622
19972,0.385627
19973,0.385627
19974,0.385643
19975,0.385644
19976,0.385646
19977,0.385649
19978,0.385653
19979,0.385653
19980,0.385661
19981,0.38567
19982,0.38568
19983,0.385682
19984,0.385685
19985,0.385689
19986,0.385695
19987,0.385696
19988,0.385704
19989,0.38571
19990,0.385729
19991,0.385729
19992,0.385743
19993,0.385749
19994,0.385766
19995,0.385772
19996,0.385783
19997,0.385785
19998,0.385788
19999,0.385795
20000,0.385796
20001,0.385797
20002,0.385801
20003,0.385802
20004,0.385807
20005,0.385818
20006,0.385831
20007,0.385836
20008,0.38584
20009,0.385841
20010,0.385845
20011,0.385849
20012,0.385851
20013,0.385854
20014,0.385859
20015,0.38586
20016,0.385864
20017,0.385871
20018,0.385872
20019,0.385875
20020,0.385879
20021,0.385887
20022,0.385889
20023,0.38589
20024,0.385911
20025,0.385916
20026,0.385922
20027,0.385922
20028,0.385924
20029,0.385925
20030,0.385929
20031,0.385929
20032,0.385931
20033,0.385936
20034,0.385942
20035,0.385951
20036,0.385955
20037,0.385955
20038,0.385965
20039,0.385974
20040,0.385977
20041,0.385999
20042,0.386003
20043,0.386004
20044,0.386009
20045,0.386017
20046,0.386036
20047,0.386036
20048,0.386048
20049,0.38605
20050,0.386051
20051,0.386081
20052,0.386083
20053,0.386098
20054,0.3861
20055,0.386109
20056,0.386109
20057,0.38611
20058,0.386117
20059,0.386122
20060,0.386133
20061,0.386133
20062,0.386135
20063,0.386137
20064,0.386138
20065,0.386141
20066,0.386141
20067,0.386149
20068,0.386168
20069,0.386168
20070,0.38617
20071,0.386175
20072,0.386178
20073,0.386182
20074,0.386183
20075,0.386183
20076,0.386183
20077,0.386187
20078,0.386189
20079,0.3862
20080,0.386202
20081,0.386211
20082,0.386215
20083,0.386223
20084,0.386225
20085,0.386243
20086,0.386259
20087,0.386259
20088,0.386263
20089,0.386267
20090,0.386269
20091,0.386272
20092,0.386279
20093,0.38628
20094,0.386284
20095,0.386284
20096,0.386287
20097,0.386299
20098,0.3863
20099,0.386302
20100,0.386305
20101,0.386318
20102,0.386326
20103,0.386326
20104,0.386327
20105,0.386329
20106,0.386333
20107,0.386338
20108,0.386339
20109,0.386348
20110,0.386354
20111,0.386367
20112,0.386369
20113,0.386374
20114,0.386387
20115,0.386387
20116,0.386389
20117,0.386393
20118,0.386394
20119,0.386398
20120,0.386399
20121,0.386416
20122,0.386441
20123,0.386447
20124,0.386465
20125,0.386491
20126,0.386496
20127,0.38651
20128,0.386524
20129,0.386527
20130,0.386527
20131,0.386537
20132,0.386545
20133,0.38655
20134,0.386551
20135,0.386563
20136,0.386564
20137,0.386568
20138,0.386574
20139,0.386574
20140,0.38658
20141,0.386581
20142,0.386581
20143,0.386588
20144,0.386589
